"Protein_ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Swiss.Prot_Hit","SP_E.value","Swiss.Prot_Description","Trembl_Hit","TB_E.value","Trembl_Description","NCBI_hit","nr_E.value","NCBI_Description","GO_Swiss.Prot","GO_Trembl"
"evm.TU.chromosome_14.5037",11.3230332084934,1.36542120192556,0.285175376065678,4.78800526456076,1.6844723076753e-06,2.95554424023986e-05,"sp|C3YFB4|DRE2_BRAFL",1.66e-98,"Anamorsin homolog OS=Branchiostoma floridae GN=BRAFLDRAFT_58504 PE=3 SV=1","tr|A0A2B4RTR9|A0A2B4RTR9_STYPI",3.05e-144,"Anamorsin OS=Stylophora pistillata GN=CIAPIN1 PE=4 SV=1","gb|PFX21834.1|",4.73e-144,"Anamorsin [Stylophora pistillata]","GO:0005737; GO:0005758; GO:0051537; GO:0046872; GO:0006915; GO:0016226","GO:0005758; GO:0051537; GO:0004190; GO:0009055; GO:0046872; GO:0006915; GO:0016226; GO:0043066"
"evm.TU.chromosome_9.2705",26.6589808273969,1.19104615216626,0.248872470724441,4.78576898722167,1.70333888903236e-06,2.98567341982031e-05,"sp|F1MMS9|ITA3_BOVIN",6.11e-87,"Integrin alpha-3 OS=Bos taurus GN=ITGA3 PE=3 SV=1","tr|A0A2B4RYG9|A0A2B4RYG9_STYPI",0,"Integrin alpha-6 OS=Stylophora pistillata GN=ITGA6 PE=4 SV=1","gb|PFX21368.1|",0,"Integrin alpha-6 [Stylophora pistillata]","GO:0016323; GO:0030054; GO:0060076; GO:0009897; GO:0031527; GO:0034667; GO:0071438; GO:0097060; GO:0046872; GO:0002020; GO:0046982; GO:0007155; GO:0097062; GO:0035640; GO:0007229; GO:0030324; GO:0007613; GO:0048333; GO:0035024; GO:0072006; GO:0001764; GO:1903078; GO:0030510; GO:0017015; GO:0030111; GO:0097205; GO:0043588","GO:0008305; GO:0007155; GO:0007229"
"evm.TU.chromosome_10.2591",56.5155339203152,0.893802806319977,0.187955464654469,4.75539675296547,1.98057061881165e-06,3.4306521161245e-05,"sp|P23246|SFPQ_HUMAN",6.81e-93,"Splicing factor, proline- and glutamine-rich OS=Homo sapiens GN=SFPQ PE=1 SV=2","tr|A7SBS2|A7SBS2_NEMVE",1.41e-141,"Predicted protein OS=Nematostella vectensis GN=v1g112507 PE=4 SV=1","ref|XP_020605617.1|",0,"paraspeckle component 1-like [Orbicella faveolata]","GO:0000785; GO:0005737; GO:0031012; GO:0016363; GO:0016607; GO:0005654; GO:0005634; GO:0042382; GO:0090575; GO:0003682; GO:0001047; GO:0003677; GO:0042826; GO:0042803; GO:0003723; GO:0000980; GO:0044212; GO:0000976; GO:0002218; GO:0000380; GO:0000724; GO:0070932; GO:0045087; GO:0006397; GO:0042754; GO:0000122; GO:0045892; GO:1902177; GO:0045876; GO:0045944; GO:0042752; GO:0048511; GO:0008380; GO:0006351","GO:0005634; GO:0003676; GO:0003723; GO:0000398"
"evm.TU.chromosome_6.1473",2.9429618051095,-4.67326814356256,0.988537284148814,-4.72745764727175,2.27348464680483e-06,3.88078542035988e-05,"sp|Q2IBC1|CAV1_RHIFE",5.61e-21,"Caveolin-1 OS=Rhinolophus ferrumequinum GN=CAV1 PE=3 SV=1","tr|A0A2B4SEV1|A0A2B4SEV1_STYPI",7.47e-72,"Caveolin-2 OS=Stylophora pistillata GN=CAV2 PE=4 SV=1","ref|XP_022788210.1|",1.65e-72,"caveolin-1-like [Stylophora pistillata]","GO:0005901; GO:0005768; GO:0000139; GO:0045121; GO:0070836; GO:0030512; GO:0031623; GO:0031295","GO:0005901; GO:0000139; GO:0016021; GO:0070836"
"evm.TU.chromosome_7.2587",28.025220508678,-0.965902432892613,0.205395797881529,-4.70263969786636,2.56819386799053e-06,4.33761296054853e-05,"sp|P83510|TNIK_MOUSE",5.35e-162,"Traf2 and NCK-interacting protein kinase OS=Mus musculus GN=Tnik PE=1 SV=2","tr|A0A2B4SE57|A0A2B4SE57_STYPI",0,"Traf2 and NCK-interacting protein kinase OS=Stylophora pistillata GN=Tnik PE=4 SV=1","ref|XP_020603032.1|",0,"misshapen-like kinase 1 [Orbicella faveolata]","GO:0016324; GO:0005737; GO:0005856; GO:0005829; GO:0005654; GO:0005634; GO:0048471; GO:0055037; GO:0005524; GO:0008349; GO:0004672; GO:0004674; GO:0031532; GO:0007256; GO:0007010; GO:0035556; GO:0030033; GO:0048812; GO:0001934; GO:0046777; GO:0072659; GO:0006468; GO:0042981; GO:0048814; GO:0007346; GO:0031098; GO:0016055","GO:0005524; GO:0004672"
"evm.TU.chromosome_5.1684",23.8127602129242,-1.21750138486321,0.259997975374037,-4.68273409864712,2.83073614575471e-06,4.74013763722576e-05,"sp|P0C6B8|SVEP1_RAT",3.96e-69,"Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 OS=Rattus norvegicus GN=Svep1 PE=1 SV=1","tr|A0A2B4SW57|A0A2B4SW57_STYPI",0,"Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 OS=Stylophora pistillata GN=Svep1 PE=4 SV=1","ref|XP_020607342.1|",0,"sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1-like [Orbicella faveolata]","GO:0005737; GO:0005615; GO:0016020; GO:0005509; GO:0003682; GO:0007155","GO:0005509"
"evm.TU.chromosome_14.5951",10.1817135584239,-2.38796497343856,0.510422664554679,-4.67840701298394,2.8911222738284e-06,4.82748909722853e-05,NA,NA,NA,"tr|A0A2B4RNL2|A0A2B4RNL2_STYPI",1.39e-06,"Leucine-rich repeat-containing protein 16A OS=Stylophora pistillata GN=LRRC16A PE=4 SV=1","gb|PFX18110.1|",2.15e-06,"Leucine-rich repeat-containing protein 16A [Stylophora pistillata]",NA,"GO:0030027; GO:0047443; GO:0046872; GO:0008948; GO:0008428; GO:0051638; GO:2000813; GO:0030335; GO:1902745; GO:0051252"
"evm.TU.chromosome_6.780",179.196713606107,-4.72253159537235,1.00971162348266,-4.67710927114373,2.90947238734835e-06,4.85352893707657e-05,NA,NA,NA,"tr|A0A2B4R563|A0A2B4R563_STYPI",1.81e-60,"Uncharacterized protein OS=Stylophora pistillata GN=AWC38_SpisGene24545 PE=4 SV=1","ref|XP_020602971.1|",1.2e-64,"uncharacterized protein LOC110041989 [Orbicella faveolata]",NA,""
"evm.TU.chromosome_9.2234",3.48508450855359,2.61591487922361,0.560078668801125,4.67062044127319,3.00291352039937e-06,4.98579873471775e-05,"sp|Q29496|CP3AO_SHEEP",5.25e-109,"Cytochrome P450 3A24 OS=Ovis aries GN=CYP3A24 PE=2 SV=1","tr|A0A2B4RUM1|A0A2B4RUM1_STYPI",0,"Cytochrome P450 3A11 OS=Stylophora pistillata GN=Cyp3a11 PE=4 SV=1","ref|XP_015754827.1|",0,"PREDICTED: cytochrome P450 3A29-like [Acropora digitifera]","GO:0005789; GO:0031090; GO:0070330; GO:0020037; GO:0005506; GO:0004497","GO:0016021; GO:0020037; GO:0005506; GO:0004497; GO:0016705"
"evm.TU.chromosome_4.1584",5.12822951209636,-1.990232096382,0.426591774496761,-4.66542539112438,3.07979229990407e-06,5.08468801828585e-05,NA,NA,NA,"tr|A0A2B4SAI3|A0A2B4SAI3_STYPI",3.87e-50,"Uncharacterized protein OS=Stylophora pistillata GN=AWC38_SpisGene9756 PE=4 SV=1","ref|XP_020609873.1|",3.62e-65,"uncharacterized protein LOC110048424 [Orbicella faveolata]",NA,"GO:0042754; GO:0045892"
"evm.TU.chromosome_10.1719",68.9705495185416,1.33883365711817,0.287310399593343,4.65988582039893,3.16384837077687e-06,5.21369063607159e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"evm.TU.chromosome_12.2764",5.20324233418101,3.04702060261245,0.654112386227204,4.65825241467614,3.18905044298944e-06,5.25030958913103e-05,NA,NA,NA,"tr|A0A2B4SQE3|A0A2B4SQE3_STYPI",3.41e-12,"Uncharacterized protein OS=Stylophora pistillata GN=AWC38_SpisGene3066 PE=4 SV=1","gb|PFX32131.1|",5.29e-12,"hypothetical protein AWC38_SpisGene3066 [Stylophora pistillata]",NA,""
"evm.TU.chromosome_13.3346",6.05577977367872,2.91610243307593,0.626396417091917,4.65536256834627,3.23411074892356e-06,5.30960810373135e-05,"sp|Q99MQ3|PINK1_MOUSE",8.48e-67,"Serine/threonine-protein kinase PINK1, mitochondrial OS=Mus musculus GN=Pink1 PE=1 SV=2","tr|A0A2B4T039|A0A2B4T039_STYPI",0,"Serine/threonine-protein kinase PINK1, mitochondrial OS=Stylophora pistillata GN=Pink1 PE=4 SV=1","gb|PFX34713.1|",0,"serine/threonine-protein kinase PINK1, mitochondrial-like isoform X2 [Stylophora pistillata]","GO:0097449; GO:0030424; GO:0044297; GO:0000785; GO:0005737; GO:0005856; GO:0005829; GO:0030426; GO:0031307; GO:0016020; GO:0005743; GO:0005758; GO:0005741; GO:0005742; GO:0005739; GO:0005634; GO:0048471; GO:0031932; GO:0005524; GO:0055131; GO:0010857; GO:0016301; GO:0000287; GO:0002020; GO:0004672; GO:0043422; GO:0004674; GO:0031625; GO:0000422; GO:1904881; GO:0071456; GO:0034599; GO:0097237; GO:0072655; GO:0035556; GO:0072656; GO:0007005; GO:0099074; GO:1902902; GO:1903147; GO:0010629; GO:1903384; GO:1903298; GO:1903751; GO:0016242; GO:0090258; GO:0043524; GO:1903202; GO:2000378; GO:0036289; GO:0018105; GO:0033605; GO:1903852; GO:0051091; GO:0033603; GO:1901727; GO:0043123; GO:0016239; GO:1902958; GO:0090141; GO:0098779; GO:1904783; GO:0033138; GO:0035307; GO:0001934; GO:1903955; GO:0090200; GO:0032226; GO:0045727; GO:0006468; GO:0050821; GO:0016567; GO:1900407; GO:0010310; GO:0051881; GO:0010821; GO:0043523; GO:0002082; GO:0043254; GO:1903214; GO:0031396; GO:2000377; GO:0022904; GO:0002931; GO:0006979; GO:0006950","GO:0005524; GO:0004672"
"evm.TU.chromosome_14.13",88.7153205063872,1.69739807402561,0.364640114379756,4.6549954519207,3.23987858665964e-06,5.3141248773367e-05,"sp|Q00266|METK1_HUMAN",0,"S-adenosylmethionine synthase isoform type-1 OS=Homo sapiens GN=MAT1A PE=1 SV=2","tr|A0A2B4SXE9|A0A2B4SXE9_STYPI",0,"S-adenosylmethionine synthase isoform type-1 OS=Stylophora pistillata GN=MAT1A PE=4 SV=1","ref|XP_020613435.1|",0,"S-adenosylmethionine synthase-like [Orbicella faveolata]","GO:0005829; GO:0005524; GO:0042802; GO:0046872; GO:0004478; GO:0098601; GO:0009087; GO:0032259; GO:0006730; GO:0051289; GO:0006556; GO:0001887; GO:0000096","GO:0005524; GO:0046872; GO:0004478; GO:0006730; GO:0006556"
"evm.TU.chromosome_14.429",28.2620298148647,1.09863085582987,0.236447826860933,4.64639861746766,3.37780017503845e-06,5.51467357585518e-05,"sp|Q925G0|RBM3_RAT",2.14e-18,"RNA-binding protein 3 OS=Rattus norvegicus GN=Rbm3 PE=1 SV=2","tr|A0A2B4SYC8|A0A2B4SYC8_STYPI",3.84e-27,"Putative RNA-binding protein 3 OS=Stylophora pistillata GN=Rbm3 PE=4 SV=1","ref|XP_020632348.1|",4.23e-36,"glycine-rich RNA-binding protein 1-like [Orbicella faveolata]","GO:0005737; GO:0030425; GO:0005634; GO:0043023; GO:0003723; GO:0045727; GO:0035196; GO:0006417; GO:0009409; GO:0006412","GO:0003723"
"evm.TU.chromosome_3.715",15.0050506342892,1.06256273505695,0.228927193392375,4.6414876245643,3.45909742244937e-06,5.6213524164085e-05,"sp|Q6TEN1|RAP1B_DANRE",3.5e-43,"Ras-related protein Rap-1b OS=Danio rerio GN=rap1b PE=2 SV=1","tr|A0A2B4RZ68|A0A2B4RZ68_STYPI",2.35e-130,"Ras-like protein rasC OS=Stylophora pistillata GN=rasC PE=4 SV=1","ref|XP_020624880.1|",3.18e-135,"ras-like protein 1 [Orbicella faveolata]","GO:0005911; GO:0005829; GO:0005886; GO:0005525; GO:0003924; GO:0004708; GO:0060536; GO:0003428; GO:0060026; GO:0007507; GO:0032525; GO:0001756","GO:0016020; GO:0005525; GO:0003924; GO:0007165"
"evm.TU.chromosome_2.400",3.05459838452545,4.05344619544292,0.880519645886613,4.60347047834626,4.15508118953921e-06,6.57645195282325e-05,"sp|Q6NUX8|RHOAA_DANRE",6.64e-111,"Rho-related GTP-binding protein RhoA-A OS=Danio rerio GN=rhoaa PE=1 SV=1","tr|A0A087YHV7|A0A087YHV7_POEFO",3.54e-110,"Uncharacterized protein OS=Poecilia formosa PE=3 SV=1","ref|XP_019635288.1|",6.98e-111,"PREDICTED: rho-related GTP-binding protein RhoA-C [Branchiostoma belcheri]","GO:0005622; GO:0005886; GO:0005525; GO:0003924; GO:1902766; GO:0007264; GO:0044319","GO:0005622; GO:0016020; GO:0005525; GO:0003924; GO:1902766; GO:0007264; GO:0044319"
"evm.TU.chromosome_4.2103",136.47670133581,1.00160006133774,0.217839351705405,4.59788396126085,4.26803579539122e-06,6.70104443597252e-05,"sp|Q9WV92|E41L3_MOUSE",6.73e-99,"Band 4.1-like protein 3 OS=Mus musculus GN=Epb41l3 PE=1 SV=1","tr|A0A2B4RUM3|A0A2B4RUM3_STYPI",0,"Band 4.1-like protein 2 OS=Stylophora pistillata GN=EPB41L2 PE=4 SV=1","ref|XP_020606717.1|",0,"band 4.1-like protein 2 isoform X2 [Orbicella faveolata]","GO:0005911; GO:0005737; GO:0005856; GO:0044224; GO:0033270; GO:0005886; GO:0014069; GO:0003779; GO:0005200; GO:0031032; GO:0006915; GO:0030866; GO:0030865; GO:0007016; GO:0043217; GO:0048812; GO:0030913; GO:0071205; GO:0002175; GO:0072659; GO:0001558; GO:0008360","GO:0005856"
"evm.TU.chromosome_10.1289",67.0305545528364,-0.737339912544087,0.161350080124008,-4.56981435632007,4.88156435945194e-06,7.51036137607907e-05,"sp|Q90687|PTN11_CHICK",0,"Tyrosine-protein phosphatase non-receptor type 11 OS=Gallus gallus GN=PTPN11 PE=2 SV=1","tr|A0A2B4SC62|A0A2B4SC62_STYPI",0,"Tyrosine-protein phosphatase non-receptor type 11 OS=Stylophora pistillata GN=PTPN11 PE=4 SV=1","ref|XP_020621877.1|",0,"tyrosine-protein phosphatase non-receptor type 11-like [Orbicella faveolata]","GO:0005737; GO:0005634; GO:0043234; GO:0050839; GO:0005158; GO:0004726; GO:0051428; GO:0004725; GO:0030971; GO:0005070; GO:0033277; GO:0000187; GO:0036302; GO:0007409; GO:0060020; GO:0071364; GO:0021697; GO:0000077; GO:0048013; GO:0007173; GO:0060325; GO:0048806; GO:0042593; GO:0048873; GO:0042445; GO:0009755; GO:0048839; GO:0007229; GO:0061582; GO:0035855; GO:0032528; GO:0035264; GO:0048609; GO:0033629; GO:0051463; GO:0060125; GO:0046676; GO:0048011; GO:0035265; GO:0030220; GO:0048008; GO:0070374; GO:2001275; GO:0046887; GO:0045931; GO:0040014; GO:0043254; GO:0046825; GO:0006641","GO:0004725"
"evm.TU.chromosome_4.68",56.5219298846044,-0.906922481001904,0.199073000841285,-4.55572818598824,5.22044084892045e-06,7.98292413147419e-05,"sp|O02414|DYL1_HELCR",9.32e-60,"Dynein light chain LC6, flagellar outer arm OS=Heliocidaris crassispina PE=3 SV=1","tr|A0A068W9L2|A0A068W9L2_ECHGR",2.19e-97,"Dynein light chain OS=Echinococcus granulosus GN=EgrG_000941000 PE=4 SV=1","ref|XP_797323.2|",4.99e-108,"PREDICTED: uncharacterized protein LOC592722 [Strongylocentrotus purpuratus]","GO:0005737; GO:0030286; GO:0005874; GO:0031514; GO:0003774; GO:0007017","GO:0030286; GO:0007017"
"evm.TU.chromosome_5.1182",27.02584173153,1.8108637147815,0.398303860129337,4.54643777289398,5.45614913665222e-06,8.29297007689952e-05,"sp|Q99758|ABCA3_HUMAN",0,"ATP-binding cassette sub-family A member 3 OS=Homo sapiens GN=ABCA3 PE=1 SV=2","tr|A0A2B4RLT4|A0A2B4RLT4_STYPI",0,"ATP-binding cassette sub-family A member 3 OS=Stylophora pistillata GN=ABCA3 PE=4 SV=1","ref|XP_020627898.1|",0,"ATP-binding cassette sub-family A member 3-like isoform X2 [Orbicella faveolata]","GO:0097208; GO:0097233; GO:0005615; GO:0016021; GO:0043231; GO:0097232; GO:0016020; GO:0005886; GO:0005524; GO:0042626; GO:0005319; GO:0005215; GO:0044267; GO:0006869; GO:0042493; GO:0051384; GO:0055085; GO:0006810","GO:0016021; GO:0005524; GO:0042626"
"evm.TU.chromosome_5.2200",125.685759019967,-0.739225293192765,0.163274308841955,-4.52750526666333,5.96841140503406e-06,8.98362446271403e-05,"sp|Q9D1A2|CNDP2_MOUSE",0,"Cytosolic non-specific dipeptidase OS=Mus musculus GN=Cndp2 PE=1 SV=1","tr|A0A2B4SS21|A0A2B4SS21_STYPI",0,"Cytosolic non-specific dipeptidase OS=Stylophora pistillata GN=Cndp2 PE=4 SV=1","ref|XP_022778610.1|",0,"cytosolic non-specific dipeptidase-like isoform X2 [Stylophora pistillata]","GO:0005829; GO:0005654; GO:0103046; GO:0004180; GO:0102008; GO:0016805; GO:0046872; GO:0008237; GO:0008233; GO:0006508","GO:0016805; GO:0008237"
"evm.TU.chromosome_5.1005",36.8181669043535,-1.61339788255007,0.356504993448945,-4.52559687016313,6.02252866840867e-06,9.05229223743064e-05,"sp|Q6NYU2|HELZ_DANRE",1.34e-131,"Probable helicase with zinc finger domain OS=Danio rerio GN=helz PE=2 SV=1","tr|A0A2B4SS10|A0A2B4SS10_STYPI",0,"Helicase with zinc finger domain 2 OS=Stylophora pistillata GN=Helz2 PE=4 SV=1","ref|XP_020604631.1|",0,"uncharacterized protein LOC110043506 [Orbicella faveolata]","GO:0005634; GO:0005524; GO:0003677; GO:0003700; GO:0004386; GO:0046872","GO:0004386; GO:0030374; GO:0046872"
"evm.TU.chromosome_7.495",67.3135584026431,-1.52940289422925,0.338688747243543,-4.51565901340529,6.3120161542779e-06,9.45514256579587e-05,NA,NA,NA,"tr|A0A2B4RPK4|A0A2B4RPK4_STYPI",1.84e-149,"Uncharacterized protein OS=Stylophora pistillata GN=AWC38_SpisGene16498 PE=4 SV=1","ref|XP_020611856.1|",0,"uncharacterized protein LOC110050285 [Orbicella faveolata]",NA,"GO:0003676"
"evm.TU.chromosome_1.1271",145.550464991254,-0.818363547654995,0.181390053824901,-4.51162304877519,6.4333444444937e-06,9.61236605039873e-05,NA,NA,NA,NA,NA,NA,"ref|XP_022795600.1|",1.63e-06,"uncharacterized protein LOC111334172 [Stylophora pistillata]",NA,NA
"evm.TU.chromosome_10.2393",14.6376341483392,1.50778325787676,0.334581922448908,4.5064695870023,6.59151278729337e-06,9.80710213352702e-05,"sp|Q9C0D7|ZC12C_HUMAN",1.01e-86,"Probable ribonuclease ZC3H12C OS=Homo sapiens GN=ZC3H12C PE=1 SV=2","tr|A0A2B4SWH1|A0A2B4SWH1_STYPI",0,"Ribonuclease ZC3H12A OS=Stylophora pistillata GN=Zc3h12a PE=4 SV=1","ref|XP_020623295.1|",0,"uncharacterized protein LOC110060836 [Orbicella faveolata]","GO:0004519; GO:0046872","GO:0046872"
"evm.TU.chromosome_10.2356",50.0054737476555,0.81538652828169,0.181001425446047,4.50486246874748,6.64159424212131e-06,9.86495144765674e-05,"sp|Q8VE97|SRSF4_MOUSE",9.38e-69,"Serine/arginine-rich splicing factor 4 OS=Mus musculus GN=Srsf4 PE=2 SV=1","tr|A0A2B4SSR0|A0A2B4SSR0_STYPI",3.62e-137,"Serine/arginine-rich splicing factor 4 OS=Stylophora pistillata GN=Srsf4 PE=4 SV=1","ref|XP_022796108.1|",3.38e-137,"serine/arginine-rich splicing factor 5-like isoform X2 [Stylophora pistillata]","GO:0016607; GO:0003723; GO:0002244; GO:0006397; GO:0048025; GO:0008380","GO:0003723"
"evm.TU.chromosome_12.756",26.3512901600847,-1.0930299354462,0.242941473573142,-4.49914919577172,6.82259644723658e-06,0.000100906660469838,"sp|Q8K4G5|ABLM1_MOUSE",8.59e-88,"Actin-binding LIM protein 1 OS=Mus musculus GN=Ablim1 PE=1 SV=1","tr|A0A2B4RE00|A0A2B4RE00_STYPI",0,"Actin-binding LIM protein 1 OS=Stylophora pistillata GN=ABLIM1 PE=4 SV=1","gb|PFX14472.1|",0,"actin-binding LIM protein 3-like [Stylophora pistillata]","GO:0015629; GO:0005737; GO:0030027; GO:0014069; GO:0001725; GO:0003779; GO:0046872; GO:0007411; GO:0060271; GO:0007010; GO:0030032; GO:0045944","GO:0003779; GO:0046872; GO:0007010"
"evm.TU.chromosome_12.2650",51.957802069016,0.884937728483852,0.196712790448304,4.49862831220633,6.83933125198458e-06,0.000100990493994099,"sp|Q12923|PTN13_HUMAN",2.31e-83,"Tyrosine-protein phosphatase non-receptor type 13 OS=Homo sapiens GN=PTPN13 PE=1 SV=2","tr|A0A2B4SUL6|A0A2B4SUL6_STYPI",0,"Tyrosine-protein phosphatase non-receptor type 13 OS=Stylophora pistillata GN=PTPN13 PE=4 SV=1","ref|XP_022779939.1|",0,"tyrosine-protein phosphatase non-receptor type 13-like isoform X1 [Stylophora pistillata]","GO:0044297; GO:0005737; GO:0005856; GO:0070062; GO:0030027; GO:0043005; GO:0005654; GO:0005634; GO:0005886; GO:0036312; GO:0004725; GO:0071345; GO:0035335; GO:0006661; GO:0006470; GO:0014066","GO:0005856; GO:0004725"
"evm.TU.chromosome_5.2731",6.05642470380041,1.57059250582118,0.350743627702922,4.47789320110319,7.53832952923516e-06,0.000110112116904649,"sp|A3KN22|UBC12_BOVIN",3.44e-109,"NEDD8-conjugating enzyme Ubc12 OS=Bos taurus GN=UBE2M PE=2 SV=1","tr|A0A2B4SQZ3|A0A2B4SQZ3_STYPI",8.24e-123,"NEDD8-conjugating enzyme Ubc12 OS=Stylophora pistillata GN=Ube2m PE=4 SV=1","ref|XP_020625208.1|",1.94e-127,"NEDD8-conjugating enzyme Ubc12-like [Orbicella faveolata]","GO:0005737; GO:0005524; GO:0016874; GO:0019788; GO:0004842; GO:0006464; GO:0045116","GO:0005524"
"evm.TU.chromosome_2.1005",4.67257509909778,2.23902198858238,0.503951925690528,4.44292773663761,8.8742977572768e-06,0.000127929320206373,"sp|Q5TZ24|MOXD1_DANRE",2.78e-108,"DBH-like monooxygenase protein 1 homolog OS=Danio rerio GN=moxd1 PE=2 SV=2","tr|A0A2B4RLI3|A0A2B4RLI3_STYPI",0,"DBH-like monooxygenase protein 1 OS=Stylophora pistillata GN=Moxd1 PE=4 SV=1","ref|XP_020615027.1|",0,"DBH-like monooxygenase protein 1 homolog [Orbicella faveolata]","GO:0005789; GO:0005615; GO:0016021; GO:0030667; GO:0005507; GO:0004500; GO:0042420; GO:0042421; GO:0006589","GO:0005507; GO:0016715"
"evm.TU.chromosome_13.2820",6.15010160989239,-2.27028307086885,0.513302210191011,-4.42289751689171,9.73859427951935e-06,0.000139147146473224,NA,NA,NA,"tr|A0A2B4RMU1|A0A2B4RMU1_STYPI",2.61e-108,"E3 ubiquitin-protein ligase RNF213 OS=Stylophora pistillata GN=Rnf213 PE=4 SV=1","ref|XP_020630787.1|",8.67e-133,"E3 ubiquitin-protein ligase rnf213-alpha-like [Orbicella faveolata]",NA,"GO:0016887; GO:0016874; GO:0004842"
"evm.TU.chromosome_9.2397",12.0881439304131,-1.24551388046994,0.281606935275081,-4.42288070516902,9.7393523842805e-06,0.000139147146473224,"sp|Q5BLE8|RETST_DANRE",0,"Putative all-trans-retinol 13,14-reductase OS=Danio rerio GN=retsat PE=2 SV=1","tr|A7RY06|A7RY06_NEMVE",0,"Predicted protein OS=Nematostella vectensis GN=v1g183264 PE=4 SV=1","gb|KXJ25475.1|",0,"putative all-trans-retinol 13,14-reductase [Exaiptasia pallida]","GO:0005789; GO:0005622; GO:0051786","GO:0016021; GO:0005622; GO:0016491"
"evm.TU.chromosome_2.1927",1085.3607841252,-0.8587318195154,0.194182967063368,-4.4222818947615,9.76639182477672e-06,0.000139420387670394,"sp|P12716|ACTC_PISOC",0,"Actin, cytoplasmic OS=Pisaster ochraceus PE=3 SV=1","tr|A0A2B4S283|A0A2B4S283_STYPI",0,"Actin, cytoplasmic OS=Stylophora pistillata GN=AWC38_SpisGene12876 PE=4 SV=1","ref|XP_020600429.1|",0,"actin, cytoplasmic [Orbicella faveolata]","GO:0005737; GO:0005856; GO:0005524","GO:0005524"
"evm.TU.chromosome_13.659",29.2391876106838,1.07461293866995,0.243239476487142,4.41792160626835,9.96545502649112e-06,0.000141459674251948,"sp|Q86YP4|P66A_HUMAN",1.1e-34,"Transcriptional repressor p66-alpha OS=Homo sapiens GN=GATAD2A PE=1 SV=1","tr|A0A2B4SDL4|A0A2B4SDL4_STYPI",0,"MAU2 chromatid cohesion factor-like OS=Stylophora pistillata GN=AWC38_SpisGene8416 PE=4 SV=1","ref|XP_020610697.1|",0,"transcriptional repressor p66-alpha-like [Orbicella faveolata]","GO:0016607; GO:0005654; GO:0005634; GO:0016581; GO:0003700; GO:0030674; GO:0043565; GO:0008270; GO:0006306; GO:0045892; GO:0006351","GO:0007064"
"evm.TU.chromosome_6.1595",5.47082067112648,-4.04526338572803,0.918922581283545,-4.40218084539574,1.07168168537755e-05,0.000151029956556887,NA,NA,NA,"tr|A0A2B4SM97|A0A2B4SM97_STYPI",8.03e-71,"Apolipoprotein L3 OS=Stylophora pistillata GN=APOL3 PE=4 SV=1","gb|PFX30239.1|",1.24e-70,"Apolipoprotein L3 [Stylophora pistillata]",NA,"GO:0005576; GO:0016021; GO:0008289; GO:0006869; GO:0042157"
"evm.TU.chromosome_14.6641",6.35813047937729,1.81209960662504,0.413882078867513,4.37829927689405,1.19609029621447e-05,0.000165127951866098,"sp|Q66JZ4|TCAIM_MOUSE",1.4e-74,"T-cell activation inhibitor, mitochondrial OS=Mus musculus GN=TCAIM PE=1 SV=1","tr|A0A2B4SV14|A0A2B4SV14_STYPI",0,"T-cell activation inhibitor, mitochondrial OS=Stylophora pistillata GN=TCAIM PE=4 SV=1","gb|PFX32327.1|",0,"T-cell activation inhibitor, mitochondrial-like [Stylophora pistillata]","GO:0005739",""
"evm.TU.chromosome_7.1294",94.933786099332,0.726807631543219,0.166155120437701,4.37427164223766,1.21838587591838e-05,0.000167418764353964,NA,NA,NA,"tr|A0A2B4S786|A0A2B4S786_STYPI",0,"GRIP and coiled-coil domain-containing protein 2 OS=Stylophora pistillata GN=Gcc2 PE=4 SV=1","ref|XP_022791228.1|",0,"GRIP and coiled-coil domain-containing protein 2-like [Stylophora pistillata]",NA,""
